student_id,name,class,comprehension,attention,focus,retention,engagement_time,assessment_score
1516,Daniel Young DDS,11,35.71,39.22,19.36,73.25,258.04,40.73
1517,Jason Jimenez,1,78.75,94.78,41.63,93.31,180.35,72.15
1518,Nicole Harvey,1,25.1,14.12,44.89,65.72,267.84,37.17
1519,Daniel Torres,10,56.41,76.35,59.9,43.9,281.97,61.01
1520,Nicole Walsh,9,35.86,10.87,7.17,4.49,25.55,12.57
1521,Laura Pena,7,65.66,98.13,22.68,92.01,155.28,63.34
1522,Michael Lindsey,1,24.04,38.16,93.15,47.03,118.74,52.63
1523,Erica Reyes,12,19.16,77.52,90.84,2.9,191.5,52.5
1524,John Burnett,8,91.82,34.26,78.13,68.98,240.14,76.57
1525,Steven Thompson,3,10.18,62.77,1.94,48.18,91.37,31.3
1526,Jennifer Velazquez,8,50.6,19.2,32.7,12.43,171.47,34.23
1527,Isaiah Ellis,5,22.09,14.6,62.8,21.43,215.53,31.09
1528,Rachel Washington,1,3.89,93.81,27.52,6.45,48.99,23.59
1529,Dana Gregory,7,3.6,91.76,90.96,57.43,246.08,59.13
1530,Sheryl King,5,17.52,88.75,63.39,62.2,185.77,48.45
1531,Kelsey Arroyo,6,86.68,62.54,7.19,50.57,285.37,54.61
1532,Amanda Palmer,6,28.25,80.83,90.9,81.71,108.46,68.54
1533,Linda Adams,8,95.05,6.9,95.78,86.1,41.36,77.15
1534,Michael Weaver,9,58.16,33.48,7.77,61.56,156.89,45.21
1535,John Spencer MD,2,43.66,31.37,53.24,1.28,34.89,36.97
1536,Nancy Marshall,9,58.01,63.56,30.34,69.52,291.16,58.56
1537,Benjamin Harper,12,51.67,35.6,39.28,41.8,21.22,32.86
1538,Samantha Schneider,11,75.88,14.85,17.97,56.56,228.52,51.32
1539,David Rodgers,10,28.25,59.65,57.81,64.91,162.28,53.2
1540,Nicholas Schmidt,9,35.31,81.44,95.8,35.02,116.9,57.3
1541,Nicole Herrera,10,89.41,38.21,50.31,91.71,29.09,62.63
1542,Cindy Golden,10,94.65,13.23,8.29,13.4,190.43,46.54
1543,Roy Snyder,7,89.26,19.67,62.0,67.15,179.71,57.6
1544,Brandy Frazier,1,41.94,23.75,34.02,0.44,91.46,23.4
1545,Thomas Rogers,7,78.04,29.99,85.59,92.47,273.96,69.11
1546,Autumn Meadows,10,47.63,64.28,43.47,11.25,98.19,41.79
1547,Robert Davis,5,49.75,60.09,19.28,9.49,140.42,31.94
1548,Sydney Olson,6,20.47,69.61,19.11,33.3,167.69,32.71
1549,Daniel Clark,10,59.11,36.25,76.88,37.36,39.07,45.6
1550,Sherry Durham,7,18.61,82.4,26.56,21.43,280.33,39.7
1551,Lindsay Wilson,5,33.16,20.41,76.72,58.51,118.62,37.59
1552,Ronald Lawrence,7,85.5,46.9,20.59,44.29,33.43,49.56
1553,Beverly Haney,9,20.71,80.09,32.17,3.42,122.31,39.66
1554,Matthew Garcia PhD,3,7.12,18.02,46.55,31.97,184.06,28.25
1555,Loretta Carter,8,6.9,10.99,94.32,81.04,158.96,52.35
1556,Peggy Hoffman,2,94.08,88.37,93.17,68.97,211.42,92.04
1557,Karen Coleman,11,50.69,34.29,20.69,72.49,26.09,45.46
1558,Thomas Vazquez,7,40.94,68.39,35.82,69.81,92.52,50.54
1559,James Small,2,81.09,2.53,14.94,31.1,247.58,42.41
1560,Zachary Baker,4,83.58,69.0,51.0,9.97,33.17,55.99
1561,Robert Hernandez,7,33.22,31.61,46.06,27.25,258.09,37.59
1562,Jennifer Schmidt,3,69.36,5.57,90.08,83.18,36.65,48.38
1563,Daniel Ross,2,77.11,60.98,93.0,98.05,251.99,84.4
1564,Gina Gillespie,11,65.47,24.08,38.36,49.38,114.63,40.17
1565,Misty Morris,10,15.16,38.68,49.17,0.97,187.54,23.75
1566,Walter Simpson,7,87.59,8.06,89.62,14.0,54.34,50.43
1567,Brianna Hodge,1,53.91,14.72,80.67,32.21,29.19,42.19
1568,Lisa Keller,8,28.25,29.8,0.37,57.86,72.62,21.44
1569,Karen Durham,3,42.52,8.98,32.01,7.51,47.08,24.85
1570,Mrs. Kimberly Alexander,12,3.76,91.08,42.18,94.34,100.6,54.83
1571,Jordan Cummings,12,12.79,0.6,22.97,36.51,159.17,15.52
1572,Eric Simpson,2,76.55,48.39,19.96,91.26,180.74,67.27
1573,Michael Hutchinson,3,0.0,12.32,3.78,78.05,239.06,19.0
1574,Andrew Castillo,5,41.66,30.77,64.34,75.54,200.31,63.89
1575,Dawn Duncan,11,52.25,92.61,26.25,60.67,186.54,55.74
1576,Tanya Johnston,8,5.46,16.17,5.23,62.68,129.42,23.5
1577,Tonya Singh,10,97.31,96.58,23.1,63.8,147.4,61.34
1578,Elizabeth Burns,7,22.61,20.58,80.19,62.87,130.21,43.54
1579,Joel Anderson,7,30.42,74.16,85.15,55.37,254.23,61.68
1580,Timothy Wilson,12,30.39,54.67,48.31,98.64,76.7,51.57
1581,Harold Castro,7,23.04,88.45,41.61,73.23,11.66,45.14
1582,Matthew Franklin,8,0.15,55.4,97.79,77.69,198.88,48.12
1583,Albert Sandoval Jr.,1,72.93,53.46,20.06,87.25,68.71,61.98
1584,Paige Weaver,4,96.68,19.55,21.54,21.56,268.13,50.63
1585,Nancy Long,6,22.43,16.62,29.19,8.38,259.12,33.91
1586,David Evans,9,66.3,91.65,17.28,48.29,32.25,49.78
1587,Scott Sloan,2,74.19,32.78,37.94,51.41,40.85,45.87
1588,Michael Roy,1,84.84,37.21,91.08,82.92,153.6,76.89
1589,David Christensen,10,42.26,75.98,61.53,44.38,186.67,47.17
1590,Michael Murphy,12,30.29,33.88,41.19,57.09,89.72,32.44
1591,James Ellison,2,32.53,95.21,93.44,52.71,217.87,70.78
1592,Cynthia Davis,7,71.26,73.79,4.85,3.82,182.53,38.1
1593,Tommy Chavez,3,81.68,59.74,21.03,61.52,104.2,47.34
1594,Dominique Evans,10,18.16,88.09,56.59,82.8,17.36,60.87
1595,Christine Savage,2,37.09,4.96,61.56,15.75,227.54,28.2
1596,Jeffrey Sloan,11,90.19,25.71,3.96,59.43,72.28,48.21
1597,John Ramirez,7,80.67,46.5,40.3,59.36,252.0,62.18
1598,Robert Jones,2,98.49,22.7,64.92,16.42,131.88,40.7
1599,Jason Lee,3,75.42,74.39,69.81,12.35,177.35,58.51
1600,Lauren Young,11,39.32,91.92,63.81,98.01,263.16,73.56
1601,Kathy Kim,7,59.06,42.38,32.06,39.37,260.45,50.93
1602,Amy Murray,4,66.1,34.21,9.35,22.74,117.74,41.53
1603,Jordan Hebert,1,7.85,96.16,42.71,17.13,70.58,33.97
1604,Robert Richardson,5,54.45,44.49,12.88,66.76,234.79,52.55
1605,Paul Miller,12,70.93,48.9,94.76,60.94,135.59,63.28
1606,Mr. Michael Powell,9,16.73,35.16,47.52,64.36,65.69,29.56
1607,Carla Wilson,8,78.06,90.95,31.73,8.8,272.28,52.3
1608,Patricia Wilcox,12,58.38,56.9,76.63,89.35,67.45,57.03
1609,Sandra Reyes,9,95.22,76.22,49.79,38.93,17.48,67.19
1610,Jessica Harper,10,4.24,81.18,31.0,31.34,15.88,22.93
1611,Dr. Amber Nelson,9,26.53,34.18,81.2,46.24,190.47,48.0
1612,Elizabeth Douglas,7,60.16,43.37,86.72,39.01,201.89,57.26
1613,Gina Sweeney,4,29.66,84.85,67.3,86.36,100.2,59.42
1614,Frederick Delgado,5,71.44,36.33,4.7,92.93,102.8,58.47
1615,James Edwards,1,75.9,79.39,56.63,30.35,108.45,57.47
1616,Deanna Hall,1,10.25,94.1,76.33,86.39,207.25,64.41
1617,Bradley Mejia,3,51.39,62.32,13.65,78.15,26.86,47.32
1618,Kathleen Swanson,8,50.89,74.16,22.87,93.08,279.44,61.84
1619,Ashley Harmon,2,36.93,80.51,88.25,24.58,74.53,63.73
1620,Tiffany Green,4,93.29,84.5,2.01,57.7,299.91,59.62
1621,Lindsey Peters,2,82.75,39.51,75.27,27.45,59.74,61.71
1622,Stacy Holt,5,69.72,5.13,47.38,82.41,233.75,58.97
1623,James Dudley,9,71.43,40.19,44.68,0.53,74.79,38.6
1624,Joshua Richards,1,46.17,67.38,0.71,56.48,33.45,48.03
1625,Erin Collins,5,92.1,45.04,81.94,33.92,263.73,59.36
1626,Karen Ramirez,9,69.46,74.9,35.98,32.27,259.04,55.49
1627,Christy Hill,1,72.9,35.7,54.08,64.49,127.04,50.91
1628,Brad Fitzgerald,9,86.17,63.47,67.73,85.15,213.69,78.3
1629,Nancy Taylor,8,27.41,18.64,70.26,60.92,171.55,38.34
1630,Gail Jones,4,80.71,74.94,95.6,85.32,257.36,86.13
1631,Steven Black MD,12,19.52,54.57,53.13,26.46,101.37,35.14
1632,Tracy Walker,11,34.53,20.41,39.97,51.95,161.86,35.82
1633,Alyssa Keith,10,33.56,29.19,95.37,45.05,150.76,50.96
1634,Jenna Dunn,5,97.85,74.86,64.21,1.16,112.63,59.81
1635,Derek Wilson,5,85.65,48.26,29.82,55.68,268.52,55.95
1636,Audrey Frank,11,70.12,21.6,12.65,66.15,58.1,57.06
1637,Jasmine Huffman,12,72.71,96.73,84.26,59.19,53.36,69.19
1638,Roger Johnson,6,56.21,71.51,36.22,73.63,177.3,47.96
1639,Denise Carrillo,7,94.71,95.71,66.05,57.13,200.67,74.67
1640,Michele Gibson,8,49.63,42.71,47.08,6.68,66.44,30.06
1641,Sharon Brooks,8,38.05,47.51,19.89,11.64,123.31,35.47
1642,Cory Ferguson,11,16.3,89.8,60.17,59.65,284.5,57.91
1643,Alyssa King,2,78.62,52.5,6.07,27.5,81.52,45.51
1644,Jennifer Hill,9,73.44,70.73,41.33,7.96,203.82,50.98
1645,Michelle Day,7,38.44,25.22,54.66,42.96,224.64,42.19
1646,Jordan Schultz,4,2.52,44.67,43.6,55.43,139.96,32.31
1647,Kevin Herman,4,83.9,12.34,74.87,32.87,281.88,58.18
1648,Emily Esparza,11,1.14,20.6,82.79,72.04,223.63,47.06
1649,Alexandria Wilson,8,70.37,0.09,77.12,64.38,142.8,55.87
1650,Brenda Young,4,97.03,3.93,3.88,33.28,175.11,45.66
1651,Matthew Salazar,6,43.77,97.73,19.41,75.49,210.86,61.18
1652,Matthew Bradley,5,23.5,24.24,53.66,64.87,181.74,46.08
1653,Matthew Howard,3,70.49,66.33,93.48,63.74,264.82,76.13
1654,Nathaniel Jones,10,81.71,83.91,83.5,55.34,113.5,74.64
1655,Amber Smith,11,54.64,55.07,84.25,1.14,96.97,53.66
1656,Alison Harrington,2,96.7,15.31,30.32,69.65,72.01,51.14
1657,Diana Liu,9,5.17,72.81,42.94,37.6,20.96,28.64
1658,Sandra Bowers,10,50.48,60.03,47.07,94.26,22.47,50.23
1659,Meghan Bryant,9,71.85,73.13,15.74,81.8,262.32,65.34
1660,Michelle Davis,1,86.26,76.97,3.11,58.77,206.73,51.27
1661,Russell Black,10,17.93,97.54,94.69,25.22,201.55,57.9
1662,Melissa Harrell,3,80.0,57.36,24.07,20.37,188.25,50.09
1663,Thomas Erickson,8,55.27,34.16,23.99,34.04,256.27,49.24
1664,Michael Wilson,6,39.66,64.85,8.34,47.66,149.28,37.68
1665,Jonathan Burns,5,13.17,6.84,92.85,29.61,262.42,37.54
1666,Elaine Lawson,5,86.53,89.74,57.97,51.49,114.24,75.22
1667,Nicole Mcdonald,6,15.73,11.94,66.7,16.54,278.75,39.96
1668,Linda Adams,7,30.98,32.78,91.16,97.77,212.61,57.32
1669,Mary Wilson,1,29.0,81.57,34.56,10.79,84.58,37.82
1670,Amber White,9,87.14,59.73,62.15,93.19,173.58,76.42
1671,Elaine Pollard,3,67.27,39.36,3.88,91.36,164.58,54.46
1672,Jason Li,4,79.67,47.34,18.68,52.54,49.99,47.97
1673,Karen Allen,10,25.05,85.45,83.12,72.49,181.46,68.18
1674,Terry Vega,1,62.49,34.0,76.68,43.6,101.29,43.53
1675,Dorothy Johnson,11,57.17,86.96,35.06,63.0,25.18,52.89
1676,Manuel Ramos,10,83.28,8.81,37.68,34.06,285.11,52.84
1677,Toni Mason,3,90.61,77.68,53.36,30.12,196.03,68.23
1678,Jennifer Brown,2,1.22,84.75,0.02,57.82,264.31,44.46
1679,Andrea Stevens,2,67.4,18.18,24.12,49.81,206.06,51.5
1680,Jason Sullivan,1,5.18,43.03,20.82,57.95,113.53,28.27
1681,Ryan Lee,8,54.89,16.55,25.05,28.67,158.68,42.31
1682,Brian Freeman,3,28.76,70.66,80.59,36.7,205.97,49.51
1683,Michael Valentine,3,30.68,53.53,27.97,8.39,288.47,41.45
1684,Valerie Hayes,6,35.3,63.53,19.15,5.23,83.56,40.01
1685,Stephanie Hammond,8,62.13,19.65,50.43,25.35,263.74,52.59
1686,Colleen Arnold,9,33.4,21.17,86.56,7.42,277.98,42.85
1687,Hannah Wood,9,73.27,4.15,24.13,10.38,204.42,34.87
1688,Natalie Knight,4,40.45,32.21,7.85,81.29,280.07,38.1
1689,Crystal Zamora,5,6.84,55.97,35.64,3.89,125.38,26.88
1690,Lisa Lee,2,78.38,85.79,74.77,65.89,286.37,72.77
1691,Taylor Barrett,11,28.58,66.69,55.07,27.26,213.81,41.54
1692,Richard Frey,9,43.28,43.54,81.68,87.15,22.18,50.24
1693,Mrs. Kimberly Wong,8,68.54,95.31,95.96,48.5,272.99,75.32
1694,Heather Gibson,3,33.25,71.92,79.27,30.56,150.5,51.2
1695,Mrs. Susan Blake,11,5.66,93.02,60.38,51.76,143.49,48.88
1696,Kenneth Holmes,12,37.39,52.76,49.33,38.2,174.28,42.08
1697,Susan Webster,9,94.44,25.89,4.01,56.43,53.32,52.72
1698,Jorge Miller,3,64.17,5.28,98.43,11.45,146.06,46.11
1699,Dylan Nguyen,9,67.15,72.61,38.35,99.7,251.03,66.7
1700,Mary Sanchez,2,63.23,12.13,15.22,42.56,14.49,34.56
1701,Julie Ellis,12,19.9,30.28,66.67,34.82,89.15,45.11
1702,Derrick Bennett,10,41.83,53.25,28.43,71.02,10.71,45.12
1703,Austin Patton,9,75.09,56.44,58.58,36.39,130.56,55.35
1704,Christopher Turner,8,10.14,60.06,58.68,83.33,221.21,43.19
1705,Omar Cruz,9,27.79,16.63,44.57,45.43,241.64,36.62
1706,Lisa West,5,27.63,37.97,83.61,71.96,284.11,57.64
1707,Alison Ellison,11,43.2,61.72,26.5,10.75,186.47,37.03
1708,Jessica Wood,11,98.04,96.98,44.86,84.61,83.84,69.17
1709,Tiffany Weaver,2,6.75,72.76,53.77,73.57,278.0,47.06
1710,Tonya Obrien,8,51.87,92.26,66.36,21.17,234.84,66.62
1711,Daniel Ryan,12,17.94,76.22,78.4,14.53,176.58,52.27
1712,Denise Weiss,6,97.07,59.17,39.48,31.63,211.74,57.8
1713,Tammy Mills,8,11.33,19.2,64.6,97.61,278.05,52.31
1714,Gregory Park,11,40.36,66.67,15.06,25.68,216.59,34.92
1715,Sarah Brown,5,73.79,62.34,93.26,45.61,116.83,73.3
1716,Kristine White,10,70.46,60.25,38.31,3.0,216.78,49.9
1717,William Anderson,2,42.27,48.98,72.95,39.72,21.68,50.48
1718,Jamie Owens,6,34.65,52.87,2.03,57.13,122.06,28.3
1719,John Oconnell,5,39.76,33.44,20.52,95.31,127.83,49.43
1720,Samuel Payne,12,26.43,51.93,48.71,51.67,58.38,40.3
1721,Penny Parker,12,20.53,19.76,87.83,81.91,16.69,48.87
1722,Jeanette Oliver,5,48.3,80.52,52.73,54.71,48.68,58.28
1723,Kathleen Mcdowell,1,26.85,18.58,92.99,4.08,199.84,38.17
1724,Robert Suarez,2,28.75,8.5,48.38,31.5,242.66,31.38
1725,Leah Johnson,8,65.68,43.62,49.04,57.55,296.58,63.53
1726,Jeffery Stanley,3,96.85,65.83,11.97,95.06,110.45,67.01
1727,Sandra Morgan,10,60.36,43.77,80.27,85.91,183.82,61.86
1728,Alicia James,3,7.7,27.68,24.7,22.84,281.77,22.14
1729,Amanda Fitzgerald,8,7.56,55.82,89.96,22.01,58.44,30.39
1730,Kim Kennedy,8,95.14,34.7,91.08,20.12,218.12,62.44
1731,Melissa Johnson,2,29.73,93.29,94.33,92.25,228.94,78.04
1732,Michael Kramer,8,9.21,92.26,52.02,85.27,35.8,50.76
1733,Shelly Mitchell,11,59.9,50.24,67.71,77.49,259.76,63.07
1734,Nancy Hubbard MD,1,62.36,32.79,77.85,39.27,245.8,60.91
1735,Jessica Harris,6,64.85,73.71,13.1,50.44,19.69,43.4
1736,Michael Parker,8,26.74,3.67,60.1,46.43,36.41,31.75
1737,Joshua Gutierrez MD,3,1.51,47.48,3.43,25.34,24.25,15.61
1738,Gregory Ashley,8,96.5,33.63,49.76,50.5,107.08,63.19
1739,Amber Willis,12,25.09,92.05,15.48,3.05,157.69,27.01
1740,Amanda Reese,1,67.6,1.2,18.29,13.18,164.38,28.04
1741,Daniel Summers,11,70.66,55.28,36.5,88.66,87.62,52.02
1742,Jennifer Castillo,11,61.0,74.07,43.24,75.17,274.36,64.64
1743,Jonathan Wallace,9,31.29,48.5,62.32,42.29,116.8,49.96
1744,Robert Stanley,11,27.11,8.54,7.44,51.72,23.21,19.92
1745,Eddie Crawford,9,59.77,97.25,50.37,37.0,97.07,55.54
1746,Gerald Gardner,5,86.61,51.8,18.26,74.08,164.02,64.64
1747,Natalie Gibbs,10,94.67,61.42,57.4,78.42,128.38,77.47
1748,Cody Warner,4,10.59,23.66,63.74,76.33,89.41,38.46
1749,Billy Sloan,11,15.48,48.35,55.67,72.26,48.08,44.93
1750,Danielle Kelley,6,94.47,42.91,73.83,20.45,247.56,58.65
1751,Ryan Flores,12,73.65,7.49,33.56,33.8,298.88,53.92
1752,Suzanne Hendrix,7,88.3,10.62,76.51,46.98,105.57,67.57
1753,James Smith,5,20.26,83.75,43.28,33.08,120.67,44.73
1754,Nancy Berry,11,58.76,23.98,48.42,75.49,189.23,43.09
1755,Anthony Crawford,10,70.11,19.5,64.81,32.94,218.35,48.97
1756,Janet Hoover,9,68.01,50.49,1.84,13.82,123.69,40.82
1757,Lauren Parks,3,40.82,76.87,65.4,39.9,272.43,55.65
1758,Natalie Miller,7,1.54,6.19,61.86,97.99,172.4,45.78
1759,Dylan Cooper,10,58.29,57.68,30.98,22.59,140.61,47.37
1760,Douglas Fischer,10,25.31,11.92,8.58,61.22,197.54,26.99
1761,Stephen Curtis,11,45.03,3.65,9.09,43.3,286.31,34.42
1762,Logan Hogan,5,95.76,5.27,92.32,7.1,240.42,53.21
1763,Rose Wolfe,7,39.9,83.42,68.93,48.79,21.6,52.0
1764,Joseph Jones,2,83.98,11.8,12.71,70.22,106.37,44.91
1765,Robert Mckenzie,4,18.85,4.52,35.67,51.32,146.46,34.71
1766,Alvin Campos,2,67.25,43.79,59.25,87.21,101.21,72.18
1767,Matthew Brown,12,97.7,84.4,83.56,28.89,213.05,68.63
1768,Angela Sanchez,7,10.19,26.24,4.37,8.62,249.62,9.61
1769,Amy Thompson,2,0.83,42.17,23.66,93.66,222.09,38.32
1770,Desiree Romero,11,43.36,3.99,88.97,37.82,296.91,41.47
1771,James Mcguire,1,9.26,44.91,0.92,57.64,89.04,26.67
1772,Jason Bridges,9,74.84,57.76,20.14,79.2,263.75,66.41
1773,Tina Flores,1,91.45,57.09,95.9,32.43,232.32,79.74
1774,Natasha Miles,8,43.4,33.24,61.34,71.62,115.03,51.1
1775,Ashley Gonzalez,2,25.87,31.55,26.17,13.54,222.9,28.48
1776,Christopher Reeves,12,43.44,10.66,6.7,29.13,40.18,13.78
1777,Douglas Jennings,8,72.34,36.68,2.82,14.47,238.91,40.59
1778,Katherine Santos,3,0.91,9.95,24.47,81.12,164.38,29.22
1779,Benjamin Fisher,6,58.95,76.66,88.15,22.26,94.76,61.45
1780,Diana Delgado,3,61.33,96.63,41.59,71.74,200.18,63.52
1781,Melissa Wilkins,7,63.77,97.01,72.03,94.33,196.07,76.17
1782,Yvonne Mccullough,10,24.2,86.51,91.83,52.78,70.75,48.45
1783,Christine Riley,9,71.41,60.08,40.8,54.0,18.82,41.57
1784,Christine Crawford DDS,2,9.14,70.09,19.13,46.1,135.75,28.79
1785,Emily Hodges,12,19.93,28.52,51.71,32.59,175.16,26.53
1786,Brian Smith,12,87.75,63.08,90.81,47.57,264.22,77.11
1787,Barbara Shea,5,73.87,45.56,80.44,60.28,279.18,66.13
1788,Vincent Santos,6,1.37,48.2,6.58,98.6,163.35,33.84
1789,Gwendolyn Shields,4,24.84,75.78,69.26,93.78,228.6,57.91
1790,Brenda Martin,4,21.44,28.19,57.19,86.22,137.4,29.17
1791,David Harris,4,27.08,31.8,90.75,88.91,226.36,65.5
1792,Robert Vaughn,2,24.76,92.46,12.25,46.78,69.39,35.04
1793,Cynthia Nunez,4,6.25,5.62,53.4,65.74,117.61,28.69
1794,Rodney Cruz DVM,11,45.89,48.56,87.95,89.51,193.93,58.16
1795,Jennifer Edwards,1,73.27,91.28,41.0,39.3,15.27,61.67
1796,Marc Sanchez,12,60.67,61.04,48.2,96.18,219.51,67.32
1797,Tammy York,6,67.29,54.64,7.05,41.58,252.31,45.12
1798,Jeff Ramirez,1,8.11,24.97,27.81,60.11,125.75,27.24
1799,Mary Le,10,95.15,34.33,32.45,70.98,139.9,69.15
1800,Randy Green,6,83.85,85.2,94.51,95.06,256.87,88.31
1801,Matthew Bird,1,80.51,55.92,28.27,24.46,234.94,52.81
1802,Dustin Shepherd,6,82.3,51.47,46.09,74.61,93.56,57.54
1803,Jeffrey Mora,10,93.27,9.96,67.13,52.08,103.95,47.81
1804,Jodi Miller,8,54.43,1.6,16.22,26.86,206.87,31.36
1805,Ronald Morris,11,20.03,96.37,48.64,77.66,173.33,57.95
1806,Stephanie Roman,2,61.68,37.7,73.85,55.22,57.05,59.26
1807,Jack King,2,74.29,60.32,86.69,66.1,99.88,56.99
1808,Christopher Craig,12,73.79,7.97,62.63,32.29,271.0,46.12
1809,Roy Moon,4,52.14,68.31,66.91,48.13,209.57,56.39
1810,Carrie Brock,11,6.85,93.26,12.63,61.74,295.93,45.42
1811,Catherine Walker,3,37.11,57.57,94.58,40.49,232.43,56.68
1812,Christina Lewis,4,92.08,12.61,13.26,19.84,283.17,45.59
1813,Andrea Ramos,12,58.44,58.17,77.47,96.16,72.69,68.36
1814,Mikayla Welch,7,53.83,76.63,26.48,51.15,233.73,50.28
1815,Brenda Jackson,11,26.89,40.64,93.36,73.39,15.86,54.74
1816,Robert Blankenship,1,36.84,87.98,72.0,41.1,204.52,60.25
1817,Justin Thomas,6,89.53,64.87,75.38,35.51,146.09,65.28
1818,Shane Harris,3,66.65,89.92,21.91,40.72,110.56,62.19
1819,Ryan Garrison,11,78.74,62.35,44.3,40.92,260.1,69.59
1820,Andrew Evans,10,45.43,13.13,61.78,54.42,257.74,52.75
1821,Daniel Williams,7,63.02,30.97,77.0,54.35,16.47,36.83
1822,Lonnie Thomas,10,24.84,20.18,10.4,49.72,186.76,37.63
1823,Debra Hernandez,2,70.55,90.88,96.24,13.48,116.67,69.15
1824,Sean Wagner,2,42.76,76.04,89.02,49.61,130.54,70.15
1825,Jessica Mack,4,44.25,67.64,27.03,16.91,251.29,50.16
1826,Jessica Price,1,64.93,30.1,82.28,12.61,99.85,55.7
1827,Andrea Cook,3,93.63,18.4,51.83,93.26,283.48,74.63
1828,Jeffery Hansen,9,6.4,75.65,46.18,60.5,62.09,47.2
1829,Jennifer Patterson,7,82.47,47.42,31.44,65.95,202.19,70.41
1830,Nicole Allen,7,29.24,22.58,58.1,40.18,204.91,40.86
1831,Anna Reyes,11,44.39,61.66,72.99,90.9,83.14,53.34
1832,Deanna Madden,4,2.19,4.03,41.09,63.79,104.18,24.38
1833,Ryan Chen,2,30.1,32.62,62.92,76.92,252.09,53.88
1834,Marcus Flowers,4,50.26,46.86,69.93,36.86,230.92,53.88
1835,Jared Smith,6,5.62,14.8,71.11,96.0,105.44,35.35
1836,Patricia King,11,49.11,98.47,5.2,82.05,164.85,49.21
1837,Ashley Huffman,11,92.71,20.91,85.97,85.39,27.89,63.49
1838,Shannon Jackson,3,10.54,13.04,45.83,17.22,70.54,24.77
1839,Rebecca Roth,1,76.44,20.35,26.24,27.1,150.89,50.6
1840,Rebecca Schmitt,12,40.97,76.91,24.18,28.56,34.93,43.97
1841,Jimmy Phillips,8,65.52,42.55,48.3,27.09,254.57,57.02
1842,Mary Stanton,12,26.02,56.54,88.68,85.54,218.22,60.83
1843,Cheryl Thomas,5,15.95,2.1,37.83,3.19,283.65,14.15
1844,Alexander Williams,5,16.05,3.44,74.97,7.61,211.11,26.78
1845,Christopher Williams,11,7.05,44.58,9.68,27.39,282.72,26.58
1846,Christine Bowman,4,18.56,81.67,47.61,19.99,170.81,38.63
1847,Elijah Burke,6,66.42,88.52,99.17,23.19,184.06,68.51
1848,Ashley Davis,3,88.17,8.67,77.04,79.79,293.32,71.54
1849,Diane Black,9,81.41,53.84,21.05,56.31,196.22,61.47
1850,Lynn Walker,5,68.51,91.32,50.14,0.58,18.93,48.2
1851,Lauren Hancock,3,11.04,38.8,23.36,42.93,219.9,22.14
1852,Sarah Reyes,11,28.92,82.96,40.96,40.79,272.59,48.29
1853,Robert Hood,1,30.98,13.37,78.01,11.39,240.72,38.09
1854,Mark Barnes,10,25.0,93.54,77.12,67.61,179.31,67.25
1855,James Flores,12,51.5,75.14,22.81,70.21,204.68,53.07
1856,Mark Miller,6,53.56,94.13,92.22,72.09,297.16,80.22
1857,Ruth Sullivan,2,35.69,67.66,59.26,72.85,36.29,53.32
1858,Wesley Vega,3,35.38,36.34,37.99,0.01,203.5,32.48
1859,Colton Martin,1,82.86,93.82,50.19,95.39,92.19,80.46
1860,Joseph Duran,9,78.93,27.56,60.51,81.42,195.63,60.79
1861,Gavin Martinez,8,30.78,33.22,55.99,90.4,186.21,48.49
1862,Leslie Cain,12,91.38,70.08,48.64,1.56,54.5,53.23
1863,Leslie Butler,2,95.28,76.53,50.49,93.39,69.96,71.8
1864,Donna Caldwell,12,32.67,92.94,17.64,80.98,190.27,57.0
1865,Deborah Taylor,11,35.44,20.48,81.27,83.72,47.19,45.73
1866,Jeff Tate,8,50.56,79.8,54.18,9.33,86.9,47.86
1867,Caleb Mccall,12,94.11,73.85,13.11,73.88,252.22,68.31
1868,David Silva,9,87.63,6.38,76.62,95.99,104.86,66.66
1869,Steven Miller,1,10.26,38.72,93.24,67.85,151.54,45.79
1870,Alison Mcmahon,5,39.27,28.28,94.73,57.06,282.93,55.53
1871,Devin Hines,8,55.34,30.45,36.9,94.56,75.87,51.99
1872,Edward Pope,11,50.31,98.29,13.55,44.29,122.99,51.43
1873,Mackenzie Zhang,2,19.39,64.28,51.84,59.93,185.87,47.2
1874,Carrie Lee,4,85.88,71.77,11.26,47.63,229.05,68.06
1875,Angela Franklin,7,67.69,97.66,93.4,93.28,271.48,81.27
1876,Brandy Henry,3,83.79,37.72,18.36,7.61,275.49,46.74
1877,Paul Everett,12,85.88,80.18,25.28,50.11,235.23,56.85
1878,Mark Mcgrath,5,74.84,43.45,40.66,68.7,76.22,57.41
1879,Maria Murillo,8,43.92,86.95,38.32,79.19,17.19,49.07
1880,Marcus Khan,12,61.05,18.07,79.47,58.3,121.29,52.13
1881,Alexander Mcmillan,10,16.04,94.77,45.63,90.89,51.05,50.91
1882,Tammy Smith,3,67.36,21.88,17.08,94.2,216.01,55.44
1883,Andrew Howard,4,17.93,32.62,26.72,6.43,201.73,22.49
1884,Amy Harris,9,69.39,75.62,50.91,40.24,22.75,51.95
1885,Carlos Wright,7,22.96,39.38,14.75,2.35,252.61,33.78
1886,Charles Rojas,1,11.76,60.82,61.17,32.94,82.14,38.67
1887,Dr. George Parker,12,16.53,44.46,56.57,53.69,135.35,37.61
